datetime,temp,on_sec(s),power(%),P,I,D,PID
20230704 00:20:45,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:20:50,60.25,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:20:55,60.25,0,0,-0.25,-0.4855205949656699,-0.012600000000000477,0.0
20230704 00:21:00,60.187,0,0,-0.25,-0.5170205949656711,-0.012600000000000477,0.0
20230704 00:21:05,60.187,0,0,-0.1869999999999976,-0.535041189931347,0.0,0.0
20230704 00:21:10,60.187,0,0,-0.1869999999999976,-0.535041189931347,0.012600000000000477,0.0
20230704 00:21:16,60.187,0,0,-0.1869999999999976,-0.535041189931347,0.012600000000000477,0.0
20230704 00:21:21,60.187,0,0,-0.1869999999999976,-0.5170205949656711,0.0,0.0
20230704 00:21:26,60.187,0,0,-0.1869999999999976,-0.4855205949656699,0.0,0.0
20230704 00:21:32,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:21:38,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:21:43,60.187,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:21:48,60.125,0,0,-0.1869999999999976,-0.46749999999999403,0.0,0.0
20230704 00:21:53,60.125,0,0,-0.125,-0.4550801282051226,0.012399999999999523,0.0
20230704 00:21:58,60.125,0,0,-0.125,-0.4240801282051238,0.012399999999999523,0.0
20230704 00:22:03,60.125,0,0,-0.125,-0.393080128205125,0.012399999999999523,0.0
20230704 00:22:08,60.125,0,0,-0.125,-0.3620801282051262,0.0,0.0
20230704 00:22:13,60.125,0,0,-0.125,-0.3310801282051274,0.0,0.0
20230704 00:22:20,60.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230704 00:22:25,60.062,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20230704 00:22:30,60.062,0,0,-0.06199999999999761,-0.26011229946523917,0.025200000000000954,0.0
20230704 00:22:35,60.062,0,0,-0.06199999999999761,-0.228612299465238,0.012600000000000477,0.0
20230704 00:22:40,60.062,0,0,-0.06199999999999761,-0.19711229946523678,0.0,0.0
20230704 00:22:46,60.062,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20230704 00:22:51,60.0,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20230704 00:22:56,60.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230704 00:23:01,60.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230704 00:23:07,60.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230704 00:23:13,59.937,0,0,0.06300000000000239,-0.09249999999999403,0.025,0.0
20230704 00:23:18,59.937,0.7292500000000751,0.14585000000001502,0.06300000000000239,-0.02999999999999403,0.03760000000000048,0.0
20230704 00:23:23,59.937,1.044250000000087,0.2088500000000174,0.06300000000000239,0.03250000000000597,0.025200000000000954,0.0
20230704 00:23:28,59.937,1.354250000000075,0.270850000000015,0.06300000000000239,0.09500000000000597,0.012600000000000477,0.0
20230704 00:23:34,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:23:39,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:23:47,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:23:52,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:23:57,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:02,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:07,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:12,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:17,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:22,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:24:27,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:32,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:37,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:43,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:48,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:53,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:24:58,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:04,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:09,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:14,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:19,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:24,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:29,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:35,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:41,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:25:46,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:25:51,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:25:57,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:26:03,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:26:08,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:26:13,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:26:18,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:26:23,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:26:28,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:26:33,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:26:39,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:26:44,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:26:50,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:26:56,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:27:01,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:27:06,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:27:11,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:27:17,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:27:22,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:27:28,60.062,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:27:33,60.062,0.5521666666667415,0.11043333333334832,-0.06199999999999761,0.09500000000000597,-0.012399999999999523,0.0
20230704 00:27:38,60.0,0,0,-0.06199999999999761,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:27:45,60.0,0,0,0.0,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:27:50,60.0,0,0,0.0,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:27:56,60.0,0,0,0.0,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:28:01,60.0,0,0,0.0,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:28:07,59.937,0,0,0.0,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:28:13,59.937,0.10425000000007505,0.02085000000001501,0.06300000000000239,0.03250000000000597,-0.012399999999999523,0.0
20230704 00:28:18,59.937,0.4142500000000631,0.08285000000001262,0.06300000000000239,0.03250000000000597,0.0,0.0
20230704 00:28:23,59.937,0.4142500000000631,0.08285000000001262,0.06300000000000239,0.03250000000000597,0.0,0.0
20230704 00:28:28,59.937,1.039250000000063,0.2078500000000126,0.06300000000000239,0.09500000000000597,0.0,0.0
20230704 00:28:33,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:28:38,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:28:43,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:28:50,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:28:55,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:29:00,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:05,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:10,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:15,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:20,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:25,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:29:30,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:29:35,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:29:41,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:29:46,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:29:51,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:29:56,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:01,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:07,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:12,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:18,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:23,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:28,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:30:34,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:30:39,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:30:44,59.937,2.294250000000087,0.4588500000000174,0.06300000000000239,0.15750000000000597,0.025200000000000954,0.0
20230704 00:30:50,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:30:55,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:31:01,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:06,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:12,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:17,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:22,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:27,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:33,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:38,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:45,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:50,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:31:55,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:00,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:06,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:11,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:32:16,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:32:22,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:32:27,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:32:33,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:32:38,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:44,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:49,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:54,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:32:59,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:06,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:11,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:16,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:33:21,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:33:26,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:33:32,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:33:37,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:33:42,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:48,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:54,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:33:59,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:04,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:10,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:15,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:24,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:29,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:34:34,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:34:39,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:34:44,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:34:49,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:34:55,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:01,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:06,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:11,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:16,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:35:22,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:35:27,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:35:32,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:35:38,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:35:43,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:48,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:54,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:35:59,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:04,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:09,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:16,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:21,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:26,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:31,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:36,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:36:42,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:36:47,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:36:52,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:36:57,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:37:03,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:37:08,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:13,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:18,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:25,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:30,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:36,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:41,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:47,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:37:52,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:37:57,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:38:02,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:38:08,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:38:13,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:38:20,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:38:25,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:30,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:35,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:40,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:45,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:51,60.0,0,0,0.0,0.15750000000000597,-0.025200000000000954,0.0
20230704 00:38:57,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:02,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:39:08,59.937,2.294250000000087,0.4588500000000174,0.06300000000000239,0.15750000000000597,0.025200000000000954,0.0
20230704 00:39:13,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:39:19,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:39:24,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:39:29,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:34,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:39,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:44,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:49,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:39:55,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:40:01,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:40:06,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:40:12,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:40:17,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:40:23,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:40:28,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:40:33,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:40:38,60.0,0,0,0.0,0.15750000000000597,0.0,0.0
20230704 00:40:44,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:40:50,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:40:55,59.937,1.979250000000075,0.395850000000015,0.06300000000000239,0.15750000000000597,0.012600000000000477,0.0
20230704 00:41:00,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:41:05,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:10,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:15,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:21,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:26,60.0,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:31,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:36,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:41:41,59.937,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:47,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:41:53,59.937,1.3492500000000511,0.26985000000001025,0.06300000000000239,0.15750000000000597,-0.012600000000000477,0.0
20230704 00:41:58,59.937,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
20230704 00:42:03,60.0,1.664250000000063,0.33285000000001264,0.06300000000000239,0.15750000000000597,0.0,0.0
