datetime,temp,on_sec(s),power(%),P,I,D,PID
20230102 23:18:32,65.562,5,1,2.5,6.407131215801947,-0.012600000000000477,0.0
20230102 23:18:37,65.562,5,1,2.4380000000000024,6.329325829005674,-0.025,0.0
20230102 23:18:44,65.625,5,1,2.375,6.2355967542465365,-0.025,0.0
20230102 23:18:49,65.625,5,1,2.375,6.157552914645455,-0.03760000000000048,0.0
20230102 23:18:54,65.687,5,1,2.375,6.079106934001567,-0.025200000000000954,0.0
20230102 23:19:00,65.687,5,1,2.3130000000000024,5.985606934001568,-0.012600000000000477,0.0
20230102 23:19:05,65.75,5,1,2.3130000000000024,5.907412320797842,0.0,0.0
20230102 23:19:10,65.812,5,1,2.25,5.844923616020225,-0.012600000000000477,0.0
20230102 23:19:16,65.812,5,1,2.1880000000000024,5.735467455621306,-0.012600000000000477,0.0
20230102 23:19:21,65.875,5,1,2.1880000000000024,5.641967455621307,-0.012600000000000477,0.0
20230102 23:19:26,65.875,5,1,2.125,5.5639475159041725,-0.012600000000000477,0.0
20230102 23:19:31,65.875,5,1,2.125,5.469947515904171,-0.012600000000000477,0.0
20230102 23:19:36,65.937,5,1,2.125,5.391480060282869,-0.012600000000000477,0.0
20230102 23:19:41,65.937,5,1,2.0630000000000024,5.344709525421359,-0.012399999999999523,0.0
20230102 23:19:46,66.0,5,1,2.0630000000000024,5.282209525421359,-0.012399999999999523,0.0
20230102 23:19:51,66.0,5,1,2.0,5.219723681234974,-0.025,0.0
20230102 23:19:58,66.062,5,1,1.9380000000000024,5.141967713738783,-0.025,0.0
20230102 23:20:03,66.062,5,1,1.9380000000000024,5.064211746242593,-0.037399999999999524,0.0
20230102 23:20:08,66.125,5,1,1.9380000000000024,4.9859822811041035,-0.024799999999999045,0.0
20230102 23:20:14,66.187,5,1,1.8130000000000024,4.876742855941412,-0.024799999999999045,0.0
20230102 23:20:19,66.187,5,1,1.8130000000000024,4.783009214682242,-0.024799999999999045,0.0
20230102 23:20:25,66.25,5,1,1.8130000000000024,4.704765182178433,-0.024799999999999045,0.0
20230102 23:20:30,66.312,5,1,1.75,4.611049636904487,-0.025,0.0
20230102 23:20:35,66.312,5,1,1.6880000000000024,4.501829159882962,-0.025,0.0
20230102 23:20:40,66.375,5,1,1.6880000000000024,4.423568585045652,-0.025,0.0
20230102 23:20:45,66.375,5,1,1.625,4.32985751217031,-0.025,0.0
20230102 23:20:51,66.437,5,1,1.5630000000000024,4.220658955081226,-0.025,0.0
20230102 23:20:57,66.5,5,1,1.5630000000000024,4.126931910762279,-0.037399999999999524,0.0
20230102 23:21:02,66.5,5,1,1.5,4.033226334894479,-0.037399999999999524,0.0
20230102 23:21:09,66.5,5,1,1.5,3.9392263348944776,-0.025,0.0
20230102 23:21:14,66.562,5,1,1.5,3.8606768329325094,-0.012600000000000477,0.0
20230102 23:21:19,66.562,5,1,1.4380000000000024,3.798202483282315,-0.012399999999999523,0.0
20230102 23:21:24,66.625,5,1,1.4380000000000024,3.7199010403713997,-0.012399999999999523,0.0
20230102 23:21:30,66.625,5,1,1.375,3.641327093260723,-0.012399999999999523,0.0
20230102 23:21:35,66.687,5,1,1.375,3.578827093260723,0.0,0.0
20230102 23:21:41,66.75,5,1,1.3130000000000024,3.501184608141676,-0.012399999999999523,0.0
20230102 23:21:46,66.75,5,1,1.25,3.4074946588528627,-0.025,0.0
20230102 23:21:51,66.812,5,1,1.25,3.3134946588528615,-0.025,0.0
20230102 23:21:56,66.812,5,1,1.1880000000000024,3.2358888344065946,-0.025,0.0
20230102 23:22:01,66.875,5,1,1.1880000000000024,3.1423888344065958,-0.012399999999999523,0.0
20230102 23:22:06,66.875,5,1,1.125,3.0487103078524918,-0.025,0.0
20230102 23:22:11,66.875,5,1,1.125,2.970073163880583,-0.012600000000000477,0.0
20230102 23:22:16,66.937,5,1,1.125,2.907573163880583,-0.012600000000000477,0.0
20230102 23:22:21,67.0,5,1,1.0630000000000024,2.8451182022208177,-0.012399999999999523,0.0
20230102 23:22:26,67.0,5,1,1.0,2.7673491765300753,-0.025,0.0
20230102 23:22:33,67.062,5,1,0.9380000000000024,2.673666060236251,-0.037399999999999524,0.0
20230102 23:22:38,67.062,5,1,0.9380000000000024,2.5961619322692755,-0.037399999999999524,0.0
20230102 23:22:43,67.125,5,1,0.9380000000000024,2.5026619322692767,-0.024799999999999045,0.0
20230102 23:22:48,67.125,5,1,0.875,2.4090200156726067,-0.025,0.0
20230102 23:22:53,67.187,5,1,0.875,2.330289041363348,-0.012600000000000477,0.0
20230102 23:22:58,67.25,5,1,0.8130000000000024,2.2678624821265325,-0.025,0.0
20230102 23:23:03,67.25,5,1,0.75,2.174251446945716,-0.025,0.0
20230102 23:23:08,67.312,5,1,0.75,2.080251446945715,-0.025,0.0
20230102 23:23:13,67.312,5,1,0.6880000000000024,1.986622438939099,-0.025,0.0
20230102 23:23:18,67.312,5,1,0.6880000000000024,1.8931224389391001,-0.012399999999999523,0.0
20230102 23:23:25,67.375,5,1,0.625,1.7995588382525645,-0.025,0.0
20230102 23:23:30,67.437,5,1,0.625,1.7371797135100295,-0.025200000000000954,0.0
20230102 23:23:35,67.437,5,1,0.5630000000000024,1.6599886360689529,-0.03760000000000048,0.0
20230102 23:23:40,67.5,5,1,0.5630000000000024,1.581320346778272,-0.025,0.0
20230102 23:23:46,67.5,5,1,0.5,1.4873203467782707,-0.012399999999999523,0.0
20230102 23:23:51,67.562,5,1,0.5,1.4083146346685975,0.0,0.0
20230102 23:23:56,67.562,5,1,0.4380000000000024,1.3148334428147883,-0.012399999999999523,0.0
20230102 23:24:01,67.625,5,1,0.4380000000000024,1.2360245202558664,-0.012399999999999523,0.0
20230102 23:24:06,67.625,5,1,0.375,1.158994999960663,-0.025,0.0
20230102 23:24:11,67.687,5,1,0.375,1.096494999960663,-0.012600000000000477,0.0
20230102 23:24:16,67.75,5,1,0.3130000000000024,1.0198918022862449,-0.025,0.0
20230102 23:24:21,67.75,5,1,0.25,0.9268797154229215,-0.025,0.0
20230102 23:24:26,67.75,5,1,0.25,0.8328797154229203,-0.025,0.0
20230102 23:24:33,67.812,5,1,0.1880000000000024,0.7401032996450636,-0.025,0.0
20230102 23:24:39,67.812,5,1,0.1880000000000024,0.6466032996450648,-0.012399999999999523,0.0
20230102 23:24:44,67.875,5,1,0.1880000000000024,0.5672064973194841,-0.012399999999999523,0.0
20230102 23:24:50,67.937,4.902391917224702,0.9804783834449404,0.125,0.5061141917224714,-0.012600000000000477,0.0
20230102 23:24:55,67.937,3.786008938501314,0.7572017877002628,0.06300000000000239,0.4332258938501311,-0.025,0.0
20230102 23:25:01,68.0,2.9840682992319154,0.5968136598463831,0.06300000000000239,0.35303182992319126,-0.025,0.0
20230102 23:25:06,68.0,0,0,0.0,0.29053182992319126,-0.025,0.0
20230102 23:25:12,68.062,0.9528182992319156,0.19056365984638313,-0.06199999999999761,0.16553182992319126,-0.025,0.0
20230102 23:25:17,68.125,0,0,-0.06199999999999761,0.05311170212766449,-0.037399999999999524,0.0
20230102 23:25:22,68.187,0,0,-0.125,-0.05105614973261542,-0.037399999999999524,0.0
20230102 23:25:27,68.187,0,0,-0.1869999999999976,-0.163636277937744,-0.037399999999999524,0.0
20230102 23:25:32,68.25,0,0,-0.1869999999999976,-0.288636277937744,-0.025,0.0
20230102 23:25:37,68.25,0,0,-0.25,-0.3691568729034198,-0.025,0.0
20230102 23:25:43,68.25,0,0,-0.25,-0.46315687290342106,-0.012600000000000477,0.0
20230102 23:25:48,68.312,0,0,-0.25,-0.5361007231708008,-0.012600000000000477,0.0
20230102 23:25:53,68.312,0,0,-0.3119999999999976,-0.5972305593784841,-0.012399999999999523,0.0
20230102 23:25:58,68.375,0,0,-0.3119999999999976,-0.6597305593784841,-0.012399999999999523,0.0
20230102 23:26:05,68.375,0,0,-0.375,-0.7357099644128094,-0.012399999999999523,0.0
20230102 23:26:10,68.375,0,0,-0.375,-0.7982099644128094,0.0,0.0
20230102 23:26:16,68.375,0,0,-0.375,-0.8607099644128094,0.0,0.0
20230102 23:26:22,68.437,0,0,-0.4369999999999976,-0.922683497536944,-0.012399999999999523,0.0
20230102 23:26:27,68.437,0,0,-0.4369999999999976,-0.9708669950738903,-0.024799999999999045,0.0
20230102 23:26:33,68.437,0,0,-0.4369999999999976,-1.0018669950738892,-0.024799999999999045,0.0
20230102 23:26:38,68.437,0,0,-0.4369999999999976,-1.032866995073888,-0.012399999999999523,0.0
20230102 23:26:43,68.437,0,0,-0.4369999999999976,-1.0638669950738868,0.0,0.0
20230102 23:26:50,68.437,0,0,-0.4369999999999976,-1.0781834975369404,0.0,0.0
20230102 23:26:55,68.437,0,0,-0.4369999999999976,-1.092499999999994,0.0,0.0
20230102 23:27:01,68.5,0,0,-0.4369999999999976,-1.092499999999994,0.0,0.0
20230102 23:27:06,68.5,0,0,-0.5,-1.1093089647812113,-0.012600000000000477,0.0
20230102 23:27:11,68.5,0,0,-0.5,-1.1408089647812125,-0.012600000000000477,0.0
20230102 23:27:16,68.5,0,0,-0.5,-1.1723089647812137,-0.012600000000000477,0.0
20230102 23:27:21,68.5,0,0,-0.5,-1.203808964781215,0.0,0.0
20230102 23:27:26,68.5,0,0,-0.5,-1.235308964781216,0.0,0.0
20230102 23:27:31,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:27:37,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:27:42,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:27:48,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:27:53,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:27:58,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:05,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:10,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:15,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:21,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:26,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:32,68.5,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:37,68.437,0,0,-0.5,-1.25,0.0,0.0
20230102 23:28:42,68.437,0,0,-0.4369999999999976,-1.235308964781216,0.012600000000000477,0.0
20230102 23:28:47,68.437,0,0,-0.4369999999999976,-1.203808964781215,0.012600000000000477,0.0
20230102 23:28:52,68.437,0,0,-0.4369999999999976,-1.1723089647812137,0.012600000000000477,0.0
20230102 23:28:57,68.437,0,0,-0.4369999999999976,-1.1408089647812125,0.0,0.0
20230102 23:29:02,68.437,0,0,-0.4369999999999976,-1.1093089647812113,0.0,0.0
20230102 23:29:07,68.437,0,0,-0.4369999999999976,-1.092499999999994,0.0,0.0
20230102 23:29:14,68.437,0,0,-0.4369999999999976,-1.092499999999994,0.0,0.0
20230102 23:29:20,68.375,0,0,-0.375,-1.0781834975369404,0.012399999999999523,0.0
20230102 23:29:25,68.375,0,0,-0.375,-1.0638669950738868,0.024799999999999045,0.0
20230102 23:29:32,68.375,0,0,-0.375,-1.032866995073888,0.024799999999999045,0.0
20230102 23:29:37,68.375,0,0,-0.375,-1.0018669950738892,0.012399999999999523,0.0
20230102 23:29:43,68.375,0,0,-0.375,-0.9708669950738904,0.0,0.0
20230102 23:29:48,68.312,0,0,-0.375,-0.9541834975369452,0.0,0.0
20230102 23:29:53,68.312,0,0,-0.3119999999999976,-0.9231943231441043,0.012600000000000477,0.0
20230102 23:29:59,68.312,0,0,-0.3119999999999976,-0.8916943231441031,0.012600000000000477,0.0
20230102 23:30:04,68.25,0,0,-0.3119999999999976,-0.8601943231441019,0.012600000000000477,0.0
20230102 23:30:09,68.25,0,0,-0.25,-0.8149042875569126,0.012399999999999523,0.0
20230102 23:30:14,68.25,0,0,-0.25,-0.7524042875569126,0.012399999999999523,0.0
20230102 23:30:20,68.25,0,0,-0.25,-0.7042099644128083,0.012399999999999523,0.0
20230102 23:30:25,68.25,0,0,-0.25,-0.6732099644128094,0.0,0.0
20230102 23:30:30,68.187,0,0,-0.25,-0.6422099644128106,0.0,0.0
20230102 23:30:35,68.187,0,0,-0.1869999999999976,-0.6115205949656747,0.012600000000000477,0.0
20230102 23:30:40,68.187,0,0,-0.1869999999999976,-0.5800205949656735,0.012600000000000477,0.0
20230102 23:30:47,68.187,0,0,-0.1869999999999976,-0.5485205949656723,0.012600000000000477,0.0
20230102 23:30:52,68.125,0,0,-0.1869999999999976,-0.5170205949656711,0.0,0.0
20230102 23:30:57,68.125,0,0,-0.125,-0.47310072317079843,0.012399999999999523,0.0
20230102 23:31:02,68.125,0,0,-0.125,-0.4240801282051238,0.012399999999999523,0.0
20230102 23:31:07,68.125,0,0,-0.125,-0.393080128205125,0.012399999999999523,0.0
20230102 23:31:13,68.125,0,0,-0.125,-0.3620801282051262,0.0,0.0
20230102 23:31:18,68.062,0,0,-0.125,-0.3310801282051274,0.0,0.0
20230102 23:31:24,68.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230102 23:31:31,68.0,0,0,0.0,-0.270556149732619,0.025,0.0
20230102 23:31:36,68.0,0,0,0.0,-0.2390561497326178,0.037399999999999524,0.0
20230102 23:31:41,68.0,0,0,0.0,-0.2390561497326178,0.037399999999999524,0.0
20230102 23:31:48,68.0,0,0,0.0,-0.2390561497326178,0.037399999999999524,0.0
20230102 23:31:53,67.937,0,0,0.0,-0.2390561497326178,0.037399999999999524,0.0
20230102 23:31:58,67.937,0,0,0.06300000000000239,-0.1450561497326166,0.037399999999999524,0.0
20230102 23:32:03,67.937,0.19318850267384877,0.03863770053476975,0.06300000000000239,-0.05105614973261542,0.025,0.0
20230102 23:32:08,67.937,0.7187500000000746,0.14375000000001492,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230102 23:32:13,67.875,1.0287500000000627,0.20575000000001253,0.06300000000000239,0.09500000000000597,0.0,0.0
20230102 23:32:18,67.875,2.2473670212766326,0.44947340425532656,0.125,0.17811170212766447,0.012399999999999523,0.0
20230102 23:32:23,67.875,2.5573670212766206,0.5114734042553242,0.125,0.20911170212766328,0.012399999999999523,0.0
20230102 23:32:28,67.875,2.8673670212766087,0.5734734042553218,0.125,0.24011170212766209,0.012399999999999523,0.0
20230102 23:32:33,67.812,2.8673670212766087,0.5734734042553218,0.125,0.2711117021276609,0.0,0.0
20230102 23:32:38,67.812,3.7603182992318915,0.7520636598463784,0.1880000000000024,0.3210318299231877,0.012600000000000477,0.0
20230102 23:32:43,67.812,4.179201277955307,0.8358402555910613,0.1880000000000024,0.3629201277955292,0.012600000000000477,0.0
20230102 23:32:48,67.812,4.494201277955319,0.8988402555910637,0.1880000000000024,0.3944201277955304,0.012600000000000477,0.0
20230102 23:32:53,67.75,4.494201277955319,0.8988402555910637,0.1880000000000024,0.42592012779553157,0.0,0.0
20230102 23:32:59,67.75,5,1,0.25,0.48842012779553157,0.0,0.0
20230102 23:33:05,67.75,5,1,0.25,0.5320000000000036,0.0,0.0
20230102 23:33:10,67.75,5,1,0.25,0.5630000000000024,0.0,0.0
20230102 23:33:17,67.687,5,1,0.3130000000000024,0.6115124333925419,0.012600000000000477,0.0
20230102 23:33:22,67.687,5,1,0.3130000000000024,0.6600248667850814,0.025200000000000954,0.0
20230102 23:33:27,67.687,5,1,0.3130000000000024,0.6915248667850826,0.025200000000000954,0.0
20230102 23:33:33,67.687,5,1,0.3130000000000024,0.7230248667850838,0.012600000000000477,0.0
20230102 23:33:38,67.687,5,1,0.3130000000000024,0.754524866785085,0.0,0.0
