datetime,temp,on_sec(s),power(%),P,I,D,PID
20221028 22:21:43,54.312,5,1,3.25,8.407579031898829,-0.025,0.0
20221028 22:21:48,54.375,5,1,3.1880000000000024,8.282589789318806,-0.025,0.0
20221028 22:21:53,54.437,5,1,3.125,8.157601324301137,-0.03760000000000048,0.0
20221028 22:21:59,54.5,5,1,3.0630000000000024,8.032612934691521,-0.037399999999999524,0.0
20221028 22:22:04,54.5,5,1,3.0,7.892026591297162,-0.03760000000000048,0.0
20221028 22:22:10,54.562,5,1,2.9380000000000024,7.735787241819315,-0.037399999999999524,0.0
20221028 22:22:15,54.625,5,1,2.9380000000000024,7.610799810862732,-0.037399999999999524,0.0
20221028 22:22:21,54.687,5,1,2.875,7.485813330187456,-0.037399999999999524,0.0
20221028 22:22:26,54.75,5,1,2.8130000000000024,7.360826981785713,-0.037399999999999524,0.0
20221028 22:22:31,54.812,5,1,2.75,7.235841691169647,-0.03760000000000048,0.0
20221028 22:22:36,54.812,5,1,2.6880000000000024,7.110856571548741,-0.037399999999999524,0.0
20221028 22:22:41,54.875,5,1,2.6880000000000024,6.9701947325457105,-0.025,0.0
20221028 22:22:46,54.937,5,1,2.625,6.845210796445013,-0.025,0.0
20221028 22:22:52,55.0,5,1,2.5,6.688987824908871,-0.025200000000000954,0.0
20221028 22:22:59,55.062,5,1,2.4380000000000024,6.532754072123024,-0.03760000000000048,0.0
20221028 22:23:04,55.125,5,1,2.4380000000000024,6.407771965944624,-0.037399999999999524,0.0
20221028 22:23:10,55.187,5,1,2.3130000000000024,6.235976957412201,-0.03719999999999857,0.0
20221028 22:23:15,55.187,5,1,2.3130000000000024,6.079745189986497,-0.03719999999999857,0.0
20221028 22:23:20,55.312,5,1,2.3130000000000024,5.97029920934261,-0.024799999999999045,0.0
20221028 22:23:25,55.312,5,1,2.1880000000000024,5.861722458836063,-0.037399999999999524,0.0
20221028 22:23:31,55.375,5,1,2.125,5.705507905915201,-0.03760000000000048,0.0
20221028 22:23:36,55.437,5,1,2.125,5.611782974730491,-0.05020000000000095,0.0
20221028 22:23:41,55.5,5,1,2.0630000000000024,5.4868074484014056,-0.03760000000000048,0.0
20221028 22:23:46,55.562,5,1,2.0,5.346301664497885,-0.03760000000000048,0.0
20221028 22:23:51,55.625,5,1,1.9380000000000024,5.204927834304515,-0.037399999999999524,0.0
20221028 22:23:57,55.687,5,1,1.875,5.079958002188447,-0.03760000000000048,0.0
20221028 22:24:03,55.687,5,1,1.8130000000000024,4.907977941905582,-0.025,0.0
20221028 22:24:08,55.812,5,1,1.8130000000000024,4.767248476767092,-0.012600000000000477,0.0
20221028 22:24:13,55.875,5,1,1.6880000000000024,4.627620013312714,-0.025,0.0
20221028 22:24:18,55.875,5,1,1.625,4.471425482770872,-0.03760000000000048,0.0
20221028 22:24:24,55.937,5,1,1.5630000000000024,4.315216697514991,-0.05,0.0
20221028 22:24:29,56.0,5,1,1.5630000000000024,4.206018140425906,-0.037399999999999524,0.0
20221028 22:24:36,56.062,5,1,1.4380000000000024,4.034345233686627,-0.03719999999999857,0.0
20221028 22:24:41,56.125,5,1,1.4380000000000024,3.892806574305246,-0.03719999999999857,0.0
20221028 22:24:46,56.187,5,1,1.375,3.767859809634426,-0.037399999999999524,0.0
20221028 22:24:53,56.187,5,1,1.3130000000000024,3.6270583667235106,-0.025,0.0
20221028 22:24:58,56.25,5,1,1.3130000000000024,3.4862569238125953,-0.012600000000000477,0.0
20221028 22:25:03,56.312,5,1,1.25,3.392566974523782,-0.012600000000000477,0.0
20221028 22:25:08,56.375,5,1,1.1880000000000024,3.267634056816793,-0.025,0.0
20221028 22:25:13,56.437,5,1,1.125,3.142710307852493,-0.03760000000000048,0.0
20221028 22:25:18,56.5,5,1,1.0630000000000024,3.0336495217464594,-0.037399999999999524,0.0
20221028 22:25:23,56.562,5,1,1.0,2.8933804960557175,-0.03760000000000048,0.0
20221028 22:25:28,56.625,5,1,0.9380000000000024,2.737239224116833,-0.037399999999999524,0.0
20221028 22:25:33,56.687,5,1,0.875,2.581142345860398,-0.03760000000000048,0.0
20221028 22:25:38,56.75,5,1,0.8130000000000024,2.4250326703297578,-0.037399999999999524,0.0
20221028 22:25:44,56.812,5,1,0.6880000000000024,2.2377617457264725,-0.037399999999999524,0.0
20221028 22:25:49,56.875,5,1,0.6880000000000024,2.081699060707895,-0.03719999999999857,0.0
20221028 22:25:54,56.937,5,1,0.625,1.9257089007845443,-0.037399999999999524,0.0
20221028 22:25:59,57.0,5,1,0.5630000000000024,1.7697205260461695,-0.037399999999999524,0.0
20221028 22:26:05,57.062,5,1,0.4380000000000024,1.5826757335058241,-0.037399999999999524,0.0
20221028 22:26:11,57.125,5,1,0.4380000000000024,1.4580319644710062,-0.03719999999999857,0.0
20221028 22:26:16,57.187,5,1,0.375,1.3023341548851222,-0.037399999999999524,0.0
20221028 22:26:21,57.25,5,1,0.3130000000000024,1.1467252451010308,-0.037399999999999524,0.0
20221028 22:26:26,57.312,5,1,0.25,0.9914287559346484,-0.03760000000000048,0.0
20221028 22:26:32,57.375,5,1,0.125,0.8373243634743124,-0.03760000000000048,0.0
20221028 22:26:37,57.375,5,1,0.125,0.6832199710139761,-0.03780000000000143,0.0
20221028 22:26:43,57.437,4.9672775217874126,0.9934555043574824,0.125,0.5412494913091784,-0.025200000000000954,0.0
20221028 22:26:48,57.5,3.667774345895176,0.7335548691790352,0.06300000000000239,0.4199643911112564,-0.025,0.0
20221028 22:26:55,57.562,1.7528674032741522,0.35057348065483046,-0.06199999999999761,0.24645195771871684,-0.024799999999999045,0.0
20221028 22:27:00,57.625,0.3186661253188966,0.06373322506377932,-0.06199999999999761,0.13403182992319007,-0.03719999999999857,0.0
20221028 22:27:05,57.687,0,0,-0.125,0.0005555523950419028,-0.037399999999999524,0.0
20221028 22:27:10,57.687,0,0,-0.1869999999999976,-0.14302457581008549,-0.037399999999999524,0.0
20221028 22:27:16,57.75,0,0,-0.1869999999999976,-0.288636277937744,-0.025,0.0
20221028 22:27:21,57.75,0,0,-0.25,-0.3691568729034198,-0.025,0.0
20221028 22:27:26,57.75,0,0,-0.25,-0.46315687290342106,-0.012600000000000477,0.0
20221028 22:27:32,57.812,0,0,-0.3119999999999976,-0.5533106875836116,-0.025,0.0
20221028 22:27:37,57.812,0,0,-0.3119999999999976,-0.6144405237912948,-0.024799999999999045,0.0
20221028 22:27:42,57.812,0,0,-0.3119999999999976,-0.6769405237912948,-0.024799999999999045,0.0
20221028 22:27:47,57.812,0,0,-0.3119999999999976,-0.7214199288256189,-0.012399999999999523,0.0
20221028 22:27:53,57.75,0,0,-0.25,-0.7386298932384295,0.012399999999999523,0.0
20221028 22:27:58,57.75,0,0,-0.25,-0.7386298932384295,0.024799999999999045,0.0
20221028 22:28:04,57.75,0,0,-0.25,-0.7214199288256189,0.024799999999999045,0.0
20221028 22:28:09,57.687,0,0,-0.25,-0.6904199288256201,0.012399999999999523,0.0
20221028 22:28:14,57.687,0,0,-0.1869999999999976,-0.645940523791296,0.012600000000000477,0.0
20221028 22:28:19,57.687,0,0,-0.1869999999999976,-0.5972305593784841,0.012600000000000477,0.0
20221028 22:28:24,57.687,0,0,-0.1869999999999976,-0.5485205949656723,0.012600000000000477,0.0
20221028 22:28:29,57.687,0,0,-0.1869999999999976,-0.5170205949656711,0.0,0.0
20221028 22:28:34,57.625,0,0,-0.1869999999999976,-0.4855205949656699,0.0,0.0
20221028 22:28:40,57.625,0,0,-0.125,-0.4364999999999952,0.0,0.0
20221028 22:28:45,57.625,0,0,-0.125,-0.4054999999999964,0.0,0.0
20221028 22:28:50,57.562,0,0,-0.125,-0.3744999999999976,0.0,0.0
20221028 22:28:55,57.562,0,0,-0.06199999999999761,-0.333056149732619,0.012600000000000477,0.0
20221028 22:29:02,57.562,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20221028 22:29:07,57.5,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20221028 22:29:12,57.5,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20221028 22:29:17,57.5,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20221028 22:29:23,57.437,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20221028 22:29:30,57.437,0,0,0.06300000000000239,-0.11355614973261542,0.012399999999999523,0.0
20221028 22:29:35,57.437,0.10313043478265997,0.020626086956531994,0.06300000000000239,-0.02999999999999403,0.012399999999999523,0.0
20221028 22:29:40,57.375,0.4181304347826719,0.08362608695653438,0.06300000000000239,0.03250000000000597,0.0,0.0
20221028 22:29:45,57.375,1.650899629972285,0.330179925994457,0.125,0.11561170212766447,0.012399999999999523,0.0
20221028 22:29:51,57.375,2.585899629972273,0.5171799259944546,0.125,0.20911170212766328,0.012399999999999523,0.0
20221028 22:29:58,57.375,2.895899629972261,0.5791799259944522,0.125,0.24011170212766209,0.012399999999999523,0.0
20221028 22:30:03,57.312,2.895899629972261,0.5791799259944522,0.125,0.2711117021276609,0.0,0.0
20221028 22:30:08,57.312,3.8032313427101534,0.7606462685420307,0.1880000000000024,0.3210318299231877,0.012600000000000477,0.0
20221028 22:30:13,57.312,4.222114321433568,0.8444228642867136,0.1880000000000024,0.3629201277955292,0.012600000000000477,0.0
20221028 22:30:18,57.312,4.53711432143358,0.907422864286716,0.1880000000000024,0.3944201277955304,0.012600000000000477,0.0
20221028 22:30:23,57.312,4.53711432143358,0.907422864286716,0.1880000000000024,0.42592012779553157,0.0,0.0
20221028 22:30:30,57.312,4.852114321433592,0.9704228642867184,0.1880000000000024,0.45742012779553276,0.0,0.0
20221028 22:30:35,57.375,4.977913043478324,0.9955826086956648,0.1880000000000024,0.47000000000000597,0.0,0.0
20221028 22:30:40,57.375,4.443983886650968,0.8887967773301936,0.125,0.45742012779553276,-0.012600000000000477,0.0
20221028 22:30:45,57.437,4.128983886650956,0.8257967773301912,0.125,0.42592012779553157,-0.012600000000000477,0.0
20221028 22:30:51,57.5,0,0,0.0,0.36342012779553157,-0.025200000000000954,0.0
20221028 22:30:56,57.5,0,0,0.0,0.30092012779553157,-0.025200000000000954,0.0
20221028 22:31:02,57.562,0,0,0.0,0.30092012779553157,-0.025200000000000954,0.0
20221028 22:31:07,57.562,0.7275491040422635,0.1455098208084527,-0.06199999999999761,0.17592012779553154,-0.03760000000000048,0.0
20221028 22:31:12,57.625,0,0,-0.06199999999999761,0.06350000000000477,-0.025,0.0
20221028 22:31:18,57.625,0,0,-0.125,-0.061499999999995225,-0.012399999999999523,0.0
20221028 22:31:25,57.625,0,0,-0.125,-0.15549999999999642,0.0,0.0
20221028 22:31:30,57.625,0,0,-0.125,-0.2494999999999976,0.0,0.0
20221028 22:31:35,57.625,0,0,-0.125,-0.2809999999999988,0.0,0.0
20221028 22:31:40,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:31:46,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:31:53,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:31:58,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:32:03,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:32:09,57.562,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20221028 22:32:14,57.562,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20221028 22:32:19,57.562,0,0,-0.06199999999999761,-0.26011229946523917,0.025200000000000954,0.0
20221028 22:32:24,57.5,0,0,-0.06199999999999761,-0.228612299465238,0.012600000000000477,0.0
20221028 22:32:30,57.5,0,0,0.0,-0.228612299465238,0.012600000000000477,0.0
20221028 22:32:35,57.5,0,0,0.0,-0.228612299465238,0.012600000000000477,0.0
20221028 22:32:40,57.5,0,0,0.0,-0.228612299465238,0.012600000000000477,0.0
20221028 22:32:45,57.437,0,0,0.0,-0.228612299465238,0.012600000000000477,0.0
20221028 22:32:50,57.437,0,0,0.06300000000000239,-0.1346122994652368,0.012600000000000477,0.0
20221028 22:32:55,57.437,0,0,0.06300000000000239,-0.05105614973261542,0.012600000000000477,0.0
20221028 22:33:01,57.437,0.7331304347826839,0.14662608695653678,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20221028 22:33:06,57.375,1.043130434782672,0.2086260869565344,0.06300000000000239,0.09500000000000597,0.0,0.0
20221028 22:33:12,57.375,2.275899629972285,0.455179925994457,0.125,0.17811170212766447,0.012399999999999523,0.0
20221028 22:33:19,57.375,2.585899629972273,0.5171799259944546,0.125,0.20911170212766328,0.012399999999999523,0.0
20221028 22:33:24,57.375,2.895899629972261,0.5791799259944522,0.125,0.24011170212766209,0.012399999999999523,0.0
20221028 22:33:29,57.312,2.895899629972261,0.5791799259944522,0.125,0.2711117021276609,0.0,0.0
20221028 22:33:34,57.375,3.8032313427101534,0.7606462685420307,0.1880000000000024,0.3210318299231877,0.012600000000000477,0.0
20221028 22:33:40,57.375,3.688185164606211,0.7376370329212423,0.125,0.3503402555910559,0.0,0.0
20221028 22:33:47,57.375,3.688185164606211,0.7376370329212423,0.125,0.3503402555910559,0.0,0.0
20221028 22:33:52,57.375,3.373185164606199,0.6746370329212399,0.125,0.3503402555910559,-0.012600000000000477,0.0
20221028 22:33:57,57.437,3.688185164606212,0.7376370329212424,0.125,0.35034025559105597,0.0,0.0
20221028 22:34:03,57.437,3.097331712737904,0.6194663425475808,0.06300000000000239,0.3004201277955292,0.0,0.0
20221028 22:34:08,57.437,2.598130434782636,0.5196260869565272,0.06300000000000239,0.2505000000000024,0.0,0.0
20221028 22:34:13,57.437,2.288130434782648,0.4576260869565296,0.06300000000000239,0.21950000000000358,0.0,0.0
20221028 22:34:18,57.5,1.97813043478266,0.395626086956532,0.06300000000000239,0.18850000000000477,0.0,0.0
20221028 22:34:24,57.5,0,0,0.0,0.15750000000000597,-0.012600000000000477,0.0
20221028 22:34:31,57.562,0.23334782608701976,0.04666956521740395,-0.06199999999999761,0.09500000000000597,-0.025,0.0
20221028 22:34:36,57.562,0,0,-0.06199999999999761,0.03250000000000597,-0.037399999999999524,0.0
20221028 22:34:41,57.625,0,0,-0.06199999999999761,-0.02999999999999403,-0.024799999999999045,0.0
20221028 22:34:46,57.625,0,0,-0.125,-0.11355614973261541,-0.025,0.0
20221028 22:34:51,57.625,0,0,-0.125,-0.2075561497326166,-0.012600000000000477,0.0
20221028 22:34:56,57.625,0,0,-0.125,-0.2390561497326178,-0.012600000000000477,0.0
20221028 22:35:03,57.625,0,0,-0.125,-0.270556149732619,0.0,0.0
20221028 22:35:08,57.625,0,0,-0.125,-0.3020561497326202,0.0,0.0
20221028 22:35:13,57.562,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:35:18,57.562,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20221028 22:35:24,57.562,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20221028 22:35:29,57.562,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20221028 22:35:34,57.562,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20221028 22:35:39,57.562,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20221028 22:35:44,57.5,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:35:51,57.5,0,0,0.0,-0.15499999999999403,0.0,0.0
20221028 22:35:56,57.5,0,0,0.0,-0.15499999999999403,0.0,0.0
20221028 22:36:01,57.5,0,0,0.0,-0.15499999999999403,0.0,0.0
20221028 22:36:06,57.437,0,0,0.0,-0.15499999999999403,0.0,0.0
20221028 22:36:11,57.437,0,0,0.06300000000000239,-0.09249999999999403,0.012600000000000477,0.0
20221028 22:36:16,57.437,0.10813043478268385,0.02162608695653677,0.06300000000000239,-0.02999999999999403,0.012600000000000477,0.0
20221028 22:36:21,57.437,0.7331304347826839,0.14662608695653678,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20221028 22:36:26,57.375,1.043130434782672,0.2086260869565344,0.06300000000000239,0.09500000000000597,0.0,0.0
20221028 22:36:32,57.375,2.275899629972285,0.455179925994457,0.125,0.17811170212766447,0.012399999999999523,0.0
20221028 22:36:38,57.375,2.585899629972273,0.5171799259944546,0.125,0.20911170212766328,0.012399999999999523,0.0
20221028 22:36:43,57.375,2.895899629972261,0.5791799259944522,0.125,0.24011170212766209,0.012399999999999523,0.0
20221028 22:36:48,57.375,2.895899629972261,0.5791799259944522,0.125,0.2711117021276609,0.0,0.0
20221028 22:36:53,57.375,3.205899629972249,0.6411799259944498,0.125,0.3021117021276597,0.0,0.0
20221028 22:36:58,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:37:05,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:37:10,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:37:15,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:37:20,57.437,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:37:26,57.437,2.804247456059221,0.5608494912118442,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20221028 22:37:31,57.5,2.494247456059233,0.49884949121184663,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20221028 22:37:37,57.5,0,0,0.0,0.2711117021276609,-0.012399999999999523,0.0
20221028 22:37:44,57.562,1.0644648473636047,0.21289296947272096,-0.06199999999999761,0.17761170212766209,-0.024799999999999045,0.0
20221028 22:37:49,57.562,0.12946484736361688,0.025892969472723376,-0.06199999999999761,0.0841117021276633,-0.024799999999999045,0.0
20221028 22:37:54,57.625,0,0,-0.06199999999999761,-0.009388297872335513,-0.024799999999999045,0.0
20221028 22:37:59,57.625,0,0,-0.125,-0.11355614973261541,-0.025,0.0
20221028 22:38:05,57.625,0,0,-0.125,-0.2075561497326166,-0.012600000000000477,0.0
20221028 22:38:12,57.625,0,0,-0.125,-0.2390561497326178,-0.012600000000000477,0.0
20221028 22:38:17,57.625,0,0,-0.125,-0.270556149732619,0.0,0.0
20221028 22:38:22,57.625,0,0,-0.125,-0.3020561497326202,0.0,0.0
20221028 22:38:27,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:38:32,57.625,0,0,-0.125,-0.3125,0.0,0.0
20221028 22:38:38,57.562,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20221028 22:38:43,57.562,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20221028 22:38:48,57.562,0,0,-0.06199999999999761,-0.26011229946523917,0.025200000000000954,0.0
20221028 22:38:54,57.562,0,0,-0.06199999999999761,-0.228612299465238,0.012600000000000477,0.0
20221028 22:38:59,57.562,0,0,-0.06199999999999761,-0.19711229946523678,0.0,0.0
20221028 22:39:05,57.5,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20221028 22:39:12,57.5,0,0,0.0,-0.1760561497326154,0.0,0.0
20221028 22:39:17,57.5,0,0,0.0,-0.1760561497326154,0.0,0.0
20221028 22:39:22,57.5,0,0,0.0,-0.1760561497326154,0.0,0.0
20221028 22:39:27,57.5,0,0,0.0,-0.1760561497326154,0.0,0.0
20221028 22:39:33,57.437,0,0,0.0,-0.1760561497326154,0.0,0.0
20221028 22:39:40,57.437,0,0,0.06300000000000239,-0.09249999999999403,0.0,0.0
20221028 22:39:45,57.437,0,0,0.06300000000000239,-0.02999999999999403,0.0,0.0
20221028 22:39:50,57.437,0.4181304347826719,0.08362608695653438,0.06300000000000239,0.03250000000000597,0.0,0.0
20221028 22:39:55,57.437,1.043130434782672,0.2086260869565344,0.06300000000000239,0.09500000000000597,0.0,0.0
20221028 22:40:00,57.375,1.668130434782672,0.3336260869565344,0.06300000000000239,0.15750000000000597,0.0,0.0
20221028 22:40:06,57.375,2.0697826086957,0.41395652173914,0.125,0.18850000000000477,0.0,0.0
20221028 22:40:11,57.375,2.379782608695688,0.4759565217391376,0.125,0.21950000000000358,0.0,0.0
20221028 22:40:17,57.312,2.689782608695676,0.5379565217391352,0.125,0.2505000000000024,0.0,0.0
20221028 22:40:22,57.375,3.597114321433568,0.7194228642867136,0.1880000000000024,0.3004201277955292,0.012600000000000477,0.0
20221028 22:40:27,57.375,3.688185164606211,0.7376370329212423,0.125,0.3503402555910559,0.0,0.0
20221028 22:40:32,57.375,3.688185164606211,0.7376370329212423,0.125,0.3503402555910559,0.0,0.0
20221028 22:40:37,57.375,3.373185164606199,0.6746370329212399,0.125,0.3503402555910559,-0.012600000000000477,0.0
20221028 22:40:42,57.375,3.688185164606212,0.7376370329212424,0.125,0.35034025559105597,0.0,0.0
20221028 22:40:47,57.375,3.498983886650932,0.6997967773301864,0.125,0.331420127795528,0.0,0.0
20221028 22:40:53,57.437,2.804247456059221,0.5608494912118442,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20221028 22:41:00,57.5,0,0,0.0,0.2711117021276609,-0.025,0.0
20221028 22:41:05,57.5,0,0,0.0,0.24011170212766209,-0.03760000000000048,0.0
20221028 22:41:10,57.562,0,0,0.0,0.24011170212766209,-0.03760000000000048,0.0
20221028 22:41:15,57.562,0.43446484736358093,0.08689296947271619,-0.06199999999999761,0.14661170212766328,-0.03760000000000048,0.0
20221028 22:41:21,57.562,0,0,-0.06199999999999761,0.05311170212766449,-0.025,0.0
20221028 22:41:28,57.562,0,0,-0.06199999999999761,-0.02999999999999403,-0.012399999999999523,0.0
20221028 22:41:33,57.562,0,0,-0.06199999999999761,-0.09249999999999403,0.0,0.0
20221028 22:41:38,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:41:43,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:41:48,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:41:54,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:41:59,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:42:04,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:42:09,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:42:14,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:42:19,57.562,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20221028 22:42:27,57.5,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20221028 22:42:32,57.5,0,0,0.0,-0.15499999999999403,0.024799999999999045,0.0
20221028 22:42:37,57.5,0,0,0.0,-0.15499999999999403,0.024799999999999045,0.0
20221028 22:42:42,57.5,0,0,0.0,-0.15499999999999403,0.024799999999999045,0.0
20221028 22:42:48,57.5,0,0,0.0,-0.15499999999999403,0.024799999999999045,0.0
20221028 22:42:53,57.437,0,0,0.0,-0.15499999999999403,0.024799999999999045,0.0
20221028 22:42:58,57.437,0.10313043478266004,0.020626086956532008,0.06300000000000239,-0.09249999999999403,0.037399999999999524,0.0
20221028 22:43:03,57.437,0.4181304347826719,0.08362608695653438,0.06300000000000239,-0.02999999999999403,0.025,0.0
20221028 22:43:09,57.375,1.3408996299722968,0.2681799259944594,0.125,0.05311170212766449,0.025,0.0
20221028 22:43:14,57.375,2.1670166512488582,0.4334033302497717,0.125,0.136223404255323,0.024799999999999045,0.0
20221028 22:43:19,57.375,3.1020166512488467,0.6204033302497693,0.125,0.2297234042553218,0.024799999999999045,0.0
20221028 22:43:24,57.375,3.1020166512488463,0.6204033302497692,0.125,0.2607234042553206,0.012399999999999523,0.0
20221028 22:43:29,57.375,3.1020166512488463,0.6204033302497692,0.125,0.2917234042553194,0.0,0.0
20221028 22:43:34,57.375,3.205899629972249,0.6411799259944498,0.125,0.3021117021276597,0.0,0.0
20221028 22:43:39,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:43:46,57.375,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:43:51,57.437,3.3097826086956523,0.6619565217391304,0.125,0.3125,0.0,0.0
20221028 22:43:56,57.437,2.804247456059221,0.5608494912118442,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20221028 22:44:02,57.437,2.494247456059233,0.49884949121184663,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20221028 22:44:07,57.5,2.184247456059245,0.436849491211849,0.06300000000000239,0.24011170212766209,-0.012399999999999523,0.0
