datetime,temp,on_sec(s),power(%),P,I,D,PID
20230101 15:40:37,74.937,5,1,3.0630000000000024,7.563634279169607,-0.012399999999999523,0.0
20230101 15:40:42,74.937,5,1,3.0630000000000024,7.6261277407483465,-0.012399999999999523,0.0
20230101 15:40:47,74.937,5,1,3.0630000000000024,7.6576277407483495,-0.024799999999999045,0.0
20230101 15:40:52,75.0,5,1,3.0630000000000024,7.704465901745318,-0.012399999999999523,0.0
20230101 15:40:58,75.0,5,1,3.0,7.657310601163546,0.0,0.0
20230101 15:41:03,75.0,5,1,3.0,7.610155300581774,0.0,0.0
20230101 15:41:09,75.062,5,1,3.0,7.563000000000002,0.0,0.0
20230101 15:41:15,75.0,5,1,3.0,7.516161839003033,0.012399999999999523,0.0
20230101 15:41:20,75.0,5,1,3.0,7.469323678006064,0.024799999999999045,0.0
20230101 15:41:25,75.062,5,1,3.0,7.469323678006064,0.024799999999999045,0.0
20230101 15:41:32,75.062,5,1,2.9380000000000024,7.438323678006064,0.012399999999999523,0.0
20230101 15:41:37,75.125,5,1,2.9380000000000024,7.407323678006065,0.0,0.0
20230101 15:41:42,75.187,5,1,2.875,7.376082533997014,-0.012600000000000477,0.0
20230101 15:41:47,75.125,5,1,2.8130000000000024,7.313589647174011,-0.025,0.0
20230101 15:41:53,75.187,5,1,2.875,7.235758599354039,-0.012600000000000477,0.0
20230101 15:42:00,75.187,5,1,2.8130000000000024,7.173258599354039,0.0,0.0
20230101 15:42:05,75.25,5,1,2.8130000000000024,7.110758599354039,0.012399999999999523,0.0
20230101 15:42:10,75.312,5,1,2.75,7.048266270349634,-0.012600000000000477,0.0
20230101 15:42:15,75.312,5,1,2.6880000000000024,6.985774037551732,-0.025,0.0
20230101 15:42:20,75.375,5,1,2.6880000000000024,6.907605085371705,-0.025,0.0
20230101 15:42:26,75.375,5,1,2.625,6.813605085371703,-0.012399999999999523,0.0
20230101 15:42:31,75.437,5,1,2.625,6.719605085371702,0.0,0.0
20230101 15:42:37,75.5,5,1,2.5630000000000024,6.625861954540185,-0.012399999999999523,0.0
20230101 15:42:42,75.5,5,1,2.5,6.532131215801947,-0.025,0.0
20230101 15:42:47,75.562,5,1,2.5,6.4381312158019455,-0.025,0.0
20230101 15:42:52,75.562,5,1,2.4380000000000024,6.360325829005673,-0.025,0.0
20230101 15:42:57,75.625,5,1,2.4380000000000024,6.266825829005674,-0.012399999999999523,0.0
20230101 15:43:02,75.687,5,1,2.375,6.1730967542465365,-0.025,0.0
20230101 15:43:07,75.687,5,1,2.3130000000000024,6.0793557650702255,-0.025,0.0
20230101 15:43:12,75.75,5,1,2.3130000000000024,5.985855765070227,-0.025,0.0
20230101 15:43:17,75.75,5,1,2.25,5.892128607487802,-0.025,0.0
20230101 15:43:22,75.75,5,1,2.25,5.798128607487801,-0.012600000000000477,0.0
20230101 15:43:27,75.812,5,1,2.25,5.719672447088881,-0.012600000000000477,0.0
20230101 15:43:32,75.812,5,1,2.1880000000000024,5.6571839946028275,-0.012399999999999523,0.0
20230101 15:43:38,75.875,5,1,2.125,5.579164054885693,-0.025,0.0
20230101 15:43:45,75.937,5,1,2.0630000000000024,5.485426064402882,-0.037399999999999524,0.0
20230101 15:43:50,76.0,5,1,2.0630000000000024,5.4076555295413735,-0.037399999999999524,0.0
20230101 15:43:55,76.0,5,1,2.0,5.298649745637855,-0.037399999999999524,0.0
20230101 15:44:00,76.0,5,1,2.0,5.188933206656331,-0.025,0.0
20230101 15:44:05,76.062,5,1,2.0,5.110453146373464,-0.012600000000000477,0.0
20230101 15:44:10,76.125,5,1,1.9380000000000024,5.047967713738782,-0.012399999999999523,0.0
20230101 15:44:15,76.125,5,1,1.875,4.95424847676709,-0.025,0.0
20230101 15:44:20,76.25,5,1,1.875,4.875754260670608,-0.025,0.0
20230101 15:44:26,76.25,5,1,1.75,4.783081846877504,-0.03760000000000048,0.0
20230101 15:44:31,76.312,5,1,1.6880000000000024,4.642861369855981,-0.037399999999999524,0.0
20230101 15:44:36,76.375,5,1,1.6880000000000024,4.517896860330648,-0.049799999999999046,0.0
20230101 15:44:41,76.437,5,1,1.625,4.392936134125818,-0.037399999999999524,0.0
20230101 15:44:47,76.437,5,1,1.5630000000000024,4.236936134125819,-0.025,0.0
20230101 15:44:52,76.437,5,1,1.5630000000000024,4.111108547918923,-0.012600000000000477,0.0
20230101 15:44:58,76.5,5,1,1.5630000000000024,4.032829024940448,0.0,0.0
20230101 15:45:03,76.562,5,1,1.5,3.9391234490726483,-0.012600000000000477,0.0
20230101 15:45:08,76.562,5,1,1.4380000000000024,3.845401040371402,-0.025,0.0
20230101 15:45:13,76.625,5,1,1.4380000000000024,3.782901040371402,-0.025,0.0
20230101 15:45:18,76.625,5,1,1.375,3.70500377766255,-0.025,0.0
20230101 15:45:23,76.75,5,1,1.375,3.6110037776625488,-0.012600000000000477,0.0
20230101 15:45:29,76.812,5,1,1.1880000000000024,3.4548240061056052,-0.025,0.0
20230101 15:45:36,76.812,5,1,1.1880000000000024,3.3139969128448845,-0.012399999999999523,0.0
20230101 15:45:41,76.875,5,1,1.1880000000000024,3.1889969128448845,-0.012399999999999523,0.0
20230101 15:45:46,76.937,5,1,1.125,3.0640731638805843,-0.012600000000000477,0.0
20230101 15:45:52,76.937,5,1,1.0630000000000024,2.9080731638805855,-0.012600000000000477,0.0
20230101 15:45:57,76.937,5,1,1.0630000000000024,2.8296789883268536,-0.012600000000000477,0.0
20230101 15:46:02,77.062,5,1,1.0630000000000024,2.7671789883268536,0.0,0.0
20230101 15:46:07,77.062,5,1,0.9380000000000024,2.6753811372523906,-0.025,0.0
20230101 15:46:13,77.187,5,1,0.9380000000000024,2.565702148925543,-0.025,0.0
20230101 15:46:20,77.187,5,1,0.8130000000000024,2.440702148925543,-0.025,0.0
20230101 15:46:25,77.25,5,1,0.8130000000000024,2.315702148925543,0.0,0.0
20230101 15:46:30,77.25,5,1,0.75,2.17558698577775,-0.012600000000000477,0.0
20230101 15:46:35,77.312,5,1,0.75,2.0483848368522115,-0.012600000000000477,0.0
20230101 15:46:40,77.375,5,1,0.6880000000000024,1.9395531261428922,-0.025,0.0
20230101 15:46:45,77.437,5,1,0.625,1.8620588382525642,-0.025,0.0
20230101 15:46:50,77.437,5,1,0.5630000000000024,1.7533677608114862,-0.037399999999999524,0.0
20230101 15:46:55,77.5,5,1,0.5630000000000024,1.6434829239592794,-0.025,0.0
20230101 15:47:00,77.562,5,1,0.5,1.5351663670448867,-0.025,0.0
20230101 15:47:05,77.625,5,1,0.4380000000000024,1.410522598010069,-0.025,0.0
20230101 15:47:10,77.687,5,1,0.375,1.2859873656051937,-0.03760000000000048,0.0
20230101 15:47:15,77.75,5,1,0.3130000000000024,1.1615752453718522,-0.037399999999999524,0.0
20230101 15:47:20,77.75,5,1,0.25,1.022587678764392,-0.03760000000000048,0.0
20230101 15:47:25,77.812,5,1,0.25,0.8809042356787844,-0.025,0.0
20230101 15:47:30,77.812,5,1,0.1880000000000024,0.7570737793498613,-0.025,0.0
20230101 15:47:38,77.875,5,1,0.125,0.6340234274405916,-0.025,0.0
20230101 15:47:43,77.937,4.616685477823314,0.9233370955646627,0.125,0.5420467529105377,-0.03760000000000048,0.0
20230101 15:47:48,78.0,3.645114062610404,0.7290228125220808,0.06300000000000239,0.4516460216456567,-0.03760000000000048,0.0
20230101 15:47:53,78.062,0,0,0.0,0.3581460216456579,-0.03760000000000048,0.0
20230101 15:47:58,78.125,1.1519554746230922,0.23039109492461846,-0.06199999999999761,0.21545195771871803,-0.037399999999999524,0.0
20230101 15:48:04,78.125,0,0,-0.125,0.07153182992319006,-0.025,0.0
20230101 15:48:09,78.125,0,0,-0.125,-0.0723882978723379,-0.012399999999999523,0.0
20230101 15:48:14,78.125,0,0,-0.125,-0.1869999999999976,0.0,0.0
20230101 15:48:21,78.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230101 15:48:26,78.0,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20230101 15:48:32,78.0,0,0,0.0,-0.29161229946524037,0.025200000000000954,0.0
20230101 15:48:37,77.937,0,0,0.0,-0.29161229946524037,0.025200000000000954,0.0
20230101 15:48:43,77.937,0,0,0.06300000000000239,-0.1976122994652392,0.025200000000000954,0.0
20230101 15:48:48,77.875,0,0,0.06300000000000239,-0.103612299465238,0.012600000000000477,0.0
20230101 15:48:54,77.875,0.35009495406556873,0.07001899081311375,0.125,0.021387700534761994,0.0,0.0
20230101 15:49:01,77.875,1.495656451391771,0.29913129027835417,0.125,0.1359438502673822,0.0,0.0
20230101 15:49:06,77.812,2.6412179487179728,0.5282435897435945,0.125,0.2505000000000024,0.0,0.0
20230101 15:49:11,77.812,3.5240730728271012,0.7048146145654203,0.1880000000000024,0.3004201277955292,0.012600000000000477,0.0
20230101 15:49:16,77.812,4.149073072827101,0.8298146145654203,0.1880000000000024,0.3629201277955292,0.012600000000000477,0.0
20230101 15:49:21,77.812,4.464073072827113,0.8928146145654227,0.1880000000000024,0.3944201277955304,0.012600000000000477,0.0
20230101 15:49:26,77.812,4.464073072827113,0.8928146145654227,0.1880000000000024,0.42592012779553157,0.0,0.0
20230101 15:49:33,77.875,4.2696205046285325,0.8539241009257065,0.125,0.44484025559105955,-0.012600000000000477,0.0
20230101 15:49:38,77.875,3.9546205046285197,0.790924100925704,0.125,0.4448402555910595,-0.025200000000000954,0.0
20230101 15:49:43,77.937,3.6396205046285077,0.7279241009257016,0.125,0.4133402555910583,-0.025200000000000954,0.0
20230101 15:49:48,77.937,3.1581734233410175,0.6316346846682035,0.06300000000000239,0.37145195771871686,-0.025,0.0
20230101 15:49:53,78.0,2.848173423341029,0.5696346846682058,0.06300000000000239,0.3089519577187168,-0.012399999999999523,0.0
20230101 15:49:58,78.062,0,0,0.0,0.25903182992319007,-0.025,0.0
20230101 15:50:03,78.125,0.7735529187125328,0.15471058374250657,-0.06199999999999761,0.14661170212766328,-0.025,0.0
20230101 15:50:08,78.125,0,0,-0.125,0.032055552395043097,-0.03760000000000048,0.0
20230101 15:50:13,78.125,0,0,-0.125,-0.0825561497326166,-0.025,0.0
20230101 15:50:18,78.125,0,0,-0.125,-0.1765561497326178,-0.012600000000000477,0.0
20230101 15:50:24,78.125,0,0,-0.125,-0.270556149732619,0.0,0.0
20230101 15:50:30,78.125,0,0,-0.125,-0.3020561497326202,0.0,0.0
20230101 15:50:35,78.125,0,0,-0.125,-0.3125,0.0,0.0
20230101 15:50:41,78.0,0,0,-0.125,-0.3125,0.0,0.0
20230101 15:50:48,78.0,0,0,0.0,-0.3125,0.0,0.0
20230101 15:50:53,77.937,0,0,0.0,-0.3125,0.0,0.0
20230101 15:50:58,77.937,0,0,0.06300000000000239,-0.2184999999999988,0.012600000000000477,0.0
20230101 15:51:04,77.875,0,0,0.125,-0.1038882978723391,0.025,0.0
20230101 15:51:09,77.875,1.178451991271143,0.2356903982542286,0.125,0.010723404255320618,0.037399999999999524,0.0
20230101 15:51:14,77.812,2.113451991271131,0.4226903982542262,0.125,0.13572340425532062,0.024799999999999045,0.0
20230101 15:51:19,77.812,3.6263071153802833,0.7252614230760567,0.1880000000000024,0.2796435320508486,0.025,0.0
20230101 15:51:25,77.812,3.941307115380295,0.7882614230760591,0.1880000000000024,0.3421435320508486,0.012600000000000477,0.0
20230101 15:51:30,77.812,4.36019009410371,0.8720380188207421,0.1880000000000024,0.38403182992319007,0.012600000000000477,0.0
20230101 15:51:35,77.812,4.464073072827113,0.8928146145654227,0.1880000000000024,0.42592012779553157,0.0,0.0
20230101 15:51:41,77.812,4.779073072827125,0.955814614565425,0.1880000000000024,0.45742012779553276,0.0,0.0
20230101 15:51:48,77.875,4.395419226673265,0.8790838453346529,0.125,0.45742012779553276,-0.012600000000000477,0.0
20230101 15:51:53,77.937,3.9546205046285197,0.790924100925704,0.125,0.4448402555910595,-0.025200000000000954,0.0
20230101 15:51:58,78.0,3.1581734233410175,0.6316346846682035,0.06300000000000239,0.40295195771871806,-0.03760000000000048,0.0
20230101 15:52:03,78.062,0,0,0.0,0.34045195771871806,-0.03760000000000048,0.0
20230101 15:52:08,78.125,1.1519554746230922,0.23039109492461846,-0.06199999999999761,0.21545195771871803,-0.037399999999999524,0.0
20230101 15:52:14,78.125,0,0,-0.125,0.07153182992319006,-0.025,0.0
20230101 15:52:21,78.125,0,0,-0.125,-0.0723882978723379,-0.012399999999999523,0.0
20230101 15:52:26,78.125,0,0,-0.125,-0.1869999999999976,0.0,0.0
20230101 15:52:31,78.125,0,0,-0.125,-0.2809999999999988,0.0,0.0
20230101 15:52:37,78.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230101 15:52:42,78.062,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20230101 15:52:47,78.0,0,0,-0.06199999999999761,-0.26011229946523917,0.025200000000000954,0.0
20230101 15:52:52,78.0,0,0,0.0,-0.228612299465238,0.025,0.0
20230101 15:52:57,77.937,0,0,0.0,-0.228612299465238,0.025,0.0
20230101 15:53:02,77.937,0,0,0.06300000000000239,-0.1346122994652368,0.025,0.0
20230101 15:53:07,77.937,0.18309234882769454,0.03661846976553891,0.06300000000000239,-0.05105614973261542,0.025,0.0
20230101 15:53:13,77.875,1.2923349699945934,0.2584669939989187,0.125,0.05311170212766449,0.025,0.0
20230101 15:53:18,77.875,2.118451991271155,0.423690398254231,0.125,0.136223404255323,0.024799999999999045,0.0
20230101 15:53:23,77.812,3.0534519912711433,0.6106903982542287,0.125,0.2297234042553218,0.024799999999999045,0.0
20230101 15:53:29,77.812,3.4371058374250034,0.6874211674850007,0.1880000000000024,0.2922234042553218,0.012399999999999523,0.0
20230101 15:53:34,77.812,3.7521058374250154,0.7504211674850031,0.1880000000000024,0.3547234042553218,0.0,0.0
20230101 15:53:40,77.812,4.17098881614843,0.8341977632296861,0.1880000000000024,0.3966117021276633,0.0,0.0
20230101 15:53:46,77.875,4.080419226673253,0.8160838453346505,0.125,0.42592012779553157,-0.012600000000000477,0.0
20230101 15:53:51,77.937,3.9546205046285197,0.790924100925704,0.125,0.4448402555910595,-0.025200000000000954,0.0
20230101 15:53:56,77.937,3.1581734233410175,0.6316346846682035,0.06300000000000239,0.40295195771871806,-0.03760000000000048,0.0
20230101 15:54:01,78.0,2.8481734233410294,0.5696346846682059,0.06300000000000239,0.34045195771871806,-0.025,0.0
20230101 15:54:06,78.062,0,0,0.0,0.27795195771871806,-0.025,0.0
20230101 15:54:11,78.062,0.9627541966678127,0.19255083933356254,-0.06199999999999761,0.16553182992319126,-0.025,0.0
20230101 15:54:16,78.062,0,0,-0.06199999999999761,0.05311170212766449,-0.025,0.0
20230101 15:54:21,78.125,0,0,-0.06199999999999761,-0.02999999999999403,-0.012399999999999523,0.0
20230101 15:54:26,78.125,0,0,-0.125,-0.11355614973261541,-0.012600000000000477,0.0
20230101 15:54:31,78.062,0,0,-0.125,-0.2075561497326166,-0.012600000000000477,0.0
20230101 15:54:37,78.062,0,0,-0.06199999999999761,-0.2075561497326166,-0.012600000000000477,0.0
20230101 15:54:42,78.0,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20230101 15:54:48,78.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:54:55,78.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:55:00,77.937,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:55:05,77.937,0,0,0.06300000000000239,-0.12399999999999523,0.025,0.0
20230101 15:55:10,77.875,0.39365384615390847,0.07873076923078169,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230101 15:55:15,77.875,1.2923349699945934,0.2584669939989187,0.125,0.05311170212766449,0.025,0.0
20230101 15:55:20,77.812,1.9123349699945695,0.38246699399891393,0.125,0.14661170212766328,0.012399999999999523,0.0
20230101 15:55:27,77.812,3.2309888161484186,0.6461977632296837,0.1880000000000024,0.2716117021276633,0.012399999999999523,0.0
20230101 15:55:32,77.812,3.5459888161484305,0.7091977632296861,0.1880000000000024,0.3341117021276633,0.0,0.0
20230101 15:55:37,77.812,4.17098881614843,0.8341977632296861,0.1880000000000024,0.3966117021276633,0.0,0.0
20230101 15:55:42,77.812,4.589871794871845,0.9179743589743691,0.1880000000000024,0.4385000000000048,0.0,0.0
20230101 15:55:47,77.812,4.904871794871857,0.9809743589743715,0.1880000000000024,0.47000000000000597,0.0,0.0
20230101 15:55:53,77.875,4.395419226673265,0.8790838453346529,0.125,0.45742012779553276,-0.012600000000000477,0.0
20230101 15:55:58,77.937,3.9546205046285197,0.790924100925704,0.125,0.4448402555910595,-0.025200000000000954,0.0
20230101 15:56:03,77.937,3.1581734233410175,0.6316346846682035,0.06300000000000239,0.40295195771871806,-0.03760000000000048,0.0
20230101 15:56:08,78.0,2.8481734233410294,0.5696346846682059,0.06300000000000239,0.34045195771871806,-0.025,0.0
20230101 15:56:15,78.062,1.4669554746231042,0.29339109492462084,-0.06199999999999761,0.21545195771871803,-0.024799999999999045,0.0
20230101 15:56:20,78.062,0.34275419666783646,0.06855083933356729,-0.06199999999999761,0.10303182992319125,-0.024799999999999045,0.0
20230101 15:56:26,78.125,0,0,-0.125,-0.030444447604956903,-0.037399999999999524,0.0
20230101 15:56:31,78.125,0,0,-0.125,-0.1346122994652368,-0.03760000000000048,0.0
20230101 15:56:36,78.125,0,0,-0.125,-0.228612299465238,-0.025200000000000954,0.0
20230101 15:56:41,78.125,0,0,-0.125,-0.26011229946523917,-0.012600000000000477,0.0
20230101 15:56:46,78.125,0,0,-0.125,-0.29161229946524037,0.0,0.0
20230101 15:56:51,78.125,0,0,-0.125,-0.3020561497326202,0.0,0.0
20230101 15:56:56,78.125,0,0,-0.125,-0.3125,0.0,0.0
20230101 15:57:01,78.0,0,0,-0.125,-0.3125,0.0,0.0
20230101 15:57:07,78.0,0,0,0.0,-0.3125,0.0,0.0
20230101 15:57:12,78.0,0,0,0.0,-0.3125,0.0,0.0
20230101 15:57:18,77.937,0,0,0.0,-0.3125,0.0,0.0
20230101 15:57:23,77.937,0,0,0.06300000000000239,-0.2184999999999988,0.012600000000000477,0.0
20230101 15:57:29,77.937,0,0,0.06300000000000239,-0.12449999999999761,0.012600000000000477,0.0
20230101 15:57:34,77.937,0.07865384615389652,0.015730769230779304,0.06300000000000239,-0.03049999999999642,0.012600000000000477,0.0
20230101 15:57:39,77.875,0.7036538461538966,0.14073076923077932,0.06300000000000239,0.06350000000000477,0.0,0.0
20230101 15:57:44,77.875,2.2273349699945815,0.4454669939989163,0.125,0.17811170212766447,0.012399999999999523,0.0
20230101 15:57:50,77.875,2.5373349699945695,0.5074669939989139,0.125,0.20911170212766328,0.012399999999999523,0.0
20230101 15:57:57,77.812,3.4201900941036985,0.6840380188207397,0.1880000000000024,0.25903182992319007,0.025,0.0
20230101 15:58:02,77.812,3.92439137205899,0.7848782744117979,0.1880000000000024,0.3089519577187168,0.025200000000000954,0.0
20230101 15:58:07,77.875,4.54939137205899,0.9098782744117979,0.1880000000000024,0.3714519577187168,0.025200000000000954,0.0
20230101 15:58:12,77.875,4.1438217825837995,0.8287643565167598,0.125,0.40076038338658504,0.0,0.0
20230101 15:58:17,77.875,3.828821782583787,0.7657643565167574,0.125,0.40076038338658504,-0.012600000000000477,0.0
20230101 15:58:22,77.937,3.6396205046285086,0.7279241009257017,0.125,0.38184025559105716,-0.012600000000000477,0.0
20230101 15:58:27,78.0,3.2839721453857496,0.6567944290771499,0.06300000000000239,0.3525318299231889,-0.012399999999999523,0.0
20230101 15:58:33,78.0,0,0,0.0,0.3525318299231889,-0.012399999999999523,0.0
20230101 15:58:38,78.062,0,0,0.0,0.3525318299231889,-0.012399999999999523,0.0
20230101 15:58:43,78.062,1.5877541966678124,0.3175508393335625,-0.06199999999999761,0.22753182992318885,-0.024799999999999045,0.0
20230101 15:58:48,78.125,0.4635529187125449,0.09271058374250898,-0.06199999999999761,0.1151117021276621,-0.024799999999999045,0.0
20230101 15:58:54,78.125,0,0,-0.125,-0.0098882978723379,-0.012399999999999523,0.0
20230101 15:58:59,78.125,0,0,-0.125,-0.13488829787233791,0.0,0.0
20230101 15:59:04,78.062,0,0,-0.125,-0.2494999999999976,0.0,0.0
20230101 15:59:09,78.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230101 15:59:16,78.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230101 15:59:21,78.0,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230101 15:59:26,78.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:59:33,78.0,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:59:38,77.937,0,0,0.0,-0.2075561497326166,0.012399999999999523,0.0
20230101 15:59:43,77.937,0,0,0.06300000000000239,-0.11355614973261542,0.025,0.0
20230101 15:59:48,77.937,0.39365384615390847,0.07873076923078169,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230101 15:59:53,77.875,0.7086538461539205,0.1417307692307841,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230101 15:59:58,77.875,1.6023349699945815,0.3204669939989163,0.125,0.11561170212766447,0.012399999999999523,0.0
20230101 16:00:03,77.875,2.5373349699945695,0.5074669939989139,0.125,0.20911170212766328,0.012399999999999523,0.0
20230101 16:00:08,77.875,2.8473349699945576,0.5694669939989115,0.125,0.24011170212766209,0.012399999999999523,0.0
20230101 16:00:15,77.812,3.4201900941036985,0.6840380188207397,0.1880000000000024,0.2900318299231889,0.012600000000000477,0.0
20230101 16:00:20,77.875,4.234391372058978,0.8468782744117955,0.1880000000000024,0.3399519577187156,0.025200000000000954,0.0
20230101 16:00:26,77.875,4.269620504628532,0.8539241009257064,0.125,0.3503402555910559,0.025200000000000954,0.0
20230101 16:00:31,77.875,3.9546205046285197,0.790924100925704,0.125,0.3503402555910559,0.012600000000000477,0.0
20230101 16:00:36,77.937,3.6396205046285086,0.7279241009257017,0.125,0.35034025559105597,0.0,0.0
20230101 16:00:41,77.937,2.9689721453857376,0.5937944290771475,0.06300000000000239,0.3210318299231877,-0.012399999999999523,0.0
20230101 16:00:47,78.0,2.4697708674304697,0.49395417348609394,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20230101 16:00:52,78.062,0,0,0.0,0.24011170212766209,-0.025,0.0
20230101 16:00:57,78.125,0.7735529187125328,0.15471058374250657,-0.06199999999999761,0.14661170212766328,-0.025,0.0
20230101 16:01:03,78.125,0,0,-0.125,0.021611702127663293,-0.025,0.0
20230101 16:01:08,78.125,0,0,-0.125,-0.09299999999999642,-0.012399999999999523,0.0
20230101 16:01:13,78.125,0,0,-0.125,-0.1869999999999976,0.0,0.0
20230101 16:01:18,78.125,0,0,-0.125,-0.2809999999999988,0.0,0.0
20230101 16:01:23,78.125,0,0,-0.125,-0.3125,0.0,0.0
20230101 16:01:30,78.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230101 16:01:35,78.062,0,0,-0.06199999999999761,-0.29161229946524037,0.025200000000000954,0.0
20230101 16:01:40,78.0,0,0,-0.06199999999999761,-0.26011229946523917,0.025200000000000954,0.0
20230101 16:01:46,78.0,0,0,0.0,-0.26011229946523917,0.025200000000000954,0.0
20230101 16:01:51,78.0,0,0,0.0,-0.26011229946523917,0.025200000000000954,0.0
20230101 16:01:56,77.937,0,0,0.0,-0.26011229946523917,0.025200000000000954,0.0
20230101 16:02:01,77.937,0,0,0.06300000000000239,-0.166112299465238,0.025200000000000954,0.0
20230101 16:02:07,77.875,0,0,0.06300000000000239,-0.07211229946523681,0.012600000000000477,0.0
20230101 16:02:12,77.875,1.0817734726683796,0.21635469453367595,0.125,0.032055552395043097,0.025,0.0
20230101 16:02:17,77.875,1.9123349699945695,0.38246699399891393,0.125,0.14661170212766328,0.012399999999999523,0.0
20230101 16:02:24,77.875,2.8473349699945576,0.5694669939989115,0.125,0.24011170212766209,0.012399999999999523,0.0
20230101 16:02:29,77.875,2.8473349699945576,0.5694669939989115,0.125,0.2711117021276609,0.0,0.0
20230101 16:02:34,77.812,3.1573349699945457,0.6314669939989092,0.125,0.3021117021276597,0.0,0.0
20230101 16:02:39,77.875,3.8340730728270893,0.7668146145654179,0.1880000000000024,0.331420127795528,0.012600000000000477,0.0
20230101 16:02:44,77.875,3.6396205046285077,0.7279241009257016,0.125,0.3503402555910559,0.0,0.0
20230101 16:02:49,77.875,3.6396205046285077,0.7279241009257016,0.125,0.3503402555910559,0.0,0.0
20230101 16:02:54,77.875,3.324620504628496,0.6649241009256992,0.125,0.3503402555910559,-0.012600000000000477,0.0
20230101 16:02:59,77.937,3.6396205046285086,0.7279241009257017,0.125,0.35034025559105597,0.0,0.0
